日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20090922	WEB0121	1201	味全	2009/09/22  20:45:56	味全過生日 董座魏應充表達兩位數持續成長企圖心	"味全 (1201-TW) 董事長魏應充今 (22) 日表示，
味全過去多年來的努力終於在近兩年陸續看到成果，而
且味全後續仍要追求兩位數的成長。同時，味全也要繼
續擴大大陸發展，包括冷藏事業群、外食、麵包和原有
的奶粉事業，都會在未來一年陸續看到進一步的成果。

    魏應充說，接下來的味全表現會讓大家驚嘆連連。

    老牌食品廠味全今歡度 56 歲生日，而味全從去年
開始大動作佈局中國大陸，除了與敷島麵包合資進攻大
陸麵包市場外，也和伊藤忠成立主攻外食市場的食品材
料，更成立裹粉廠，並且完成味全生技廠的遷廠計畫；
至於 2009 年，味全則是在 7 月從同一集團的康師傅
(322-HK) 手中買回冷藏事業群，並於 7 月起開始認列
獲利，大陸營運版圖雛形顯現。

    對於在中國大陸冷藏事業群的營運擴展，魏應充指
出，除了 2010 年會將華東地區的生產線擴產外，3-5
年的目標是在北京及廣州增設據點，預計投資約新台幣
10 億元。

    而在 2008 年投資的麵包業務，魏應充也說，預期
明年 9 月投產，包括其他已經佈局的事業群，也都將
展現其效益。

"	
20090923	WEB0184	1201	味全	2009/09/23  17:21:50	味全公司：澄清98/09/23工商時報報導本公司華東新廠等相關說明	"符合條款：第二條第31款
1.傳播媒體名稱:工商時報
2.報導日期:98/09/23
3.報導內容:工商時報A4版「味全華東要蓋新廠」。
4.投資人提供訊息概要:不適用
5.公司對該等報導或提供訊息之說明:該報導中關於本公司：1.將在中國華東區設置第2個
工廠，粗估總投資額達到10億元，預計明年投產；2.宣示競標新燕三重廠土地；3.預估
今年營收有10%成長，EPS超過1.2元；4.現增案年底啟動等相關事項之報導，係為市場推
估與媒體推測，非本公司發佈之新聞與數據。未來如有需要或實際情況發生，本公司將
依規定進行公告申報，特此說明。
6.因應措施:無
7.其他應敘明事項:無
"	
20091009	WEB0994	1201	味全	2009/10/09  21:31:34	味全公司 9月非合併營收11.55億元年增9.24% 1— 9月達93.79億元	"味全公司(1201)98年 9月非合併(單位:千元)

項目            9月營收      1— 9月營收
本年度        1,154,766       9,379,272
去年同期      1,057,069       8,702,497
增減金額         97,697         676,775
增減(％)           9.24            7.78
"	
20091019	WEB0028	1201	味全	2009/10/19  10:15:05	味全公司：更正本公司九十八年九月對子公司背書保證申報事項	"符合條款：第二條第49款
1.事實發生日:98/10/19
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例:不適用
5.發生緣由:更正98年9月背書保證公告及明細表資訊
6.因應措施:公開資訊觀測站上更正
7.其他應敘明事項:
98年9月背書保證公告變更事項(單位:仟元)                  變更前     變更後
(1)本公司背書保證本月增減金額                           83,632    115,797
(2)本公司背書保證至本月份累計餘額                    2,106,646  2,138,811
(3)本公司對子公司背書保證累計餘額                    2,106,646  2,138,811
(4)本公司對大陸地區背書保證本月增減金額                 91,263    123,428
(5)本公司對大陸地區背書保證至本月份累計餘額            305,568    337,733
(6)對杭州生技累計背書保證金額佔最近期財務報表淨值之比率   5.85       6.46
"	
20091019	WEB0109	1201	味全	2009/10/19  14:00:52	味全公司 9月非合併營收11.55億元年增9.24% 1— 9月達93.79億元	"味全公司(1201)98年 9月非合併(單位:千元)

項目            9月營收      1— 9月營收
本年度        1,154,766       9,379,272
去年同期      1,057,069       8,702,497
增減金額         97,697         676,775
增減(％)           9.24            7.78
"	
20091030	WEB0095	1201	味全	2009/10/30  18:30:43	綜合食品廠雙雄1-3季獲利均較去年同期成長 味全EPS達1元	"統一 (1216-TW)、味全 (1201-TW) 兩大台灣綜合食品
廠 1-3 季財報陸續揭露，雙雙較去年同期明顯成長，
而統一企業 1-3 季每股稅後盈餘 1.85 元，味全也達
到 1 元的水準。

味全今天公布 20091-3 季財報中，稅後盈餘 5.07 億
元，較去年同期財報稅後盈餘的 4 億元成長 26.77%，
每股稅後盈餘 1 元。

味全在 2009 年 1-3 季的獲利表現，顯示出味全過去
多年來的努力終於在近兩年陸續看到成果，而味全董事
長魏應充指出，味全後續仍要追求兩位數的成長。同時
，味全也要繼續擴大大陸發展，包括冷藏事業群、外食
、麵包和原有的奶粉事業，都會在未來一年陸續看到進
一步的成果。

而統一企業 2009 年 1-3 季財報顯示，統一稅後盈餘
為 72.2 億元，較 2008 年同期財報的稅後盈餘 49.35
億元大幅成長 46.28%，每股稅後盈餘為 1.85 元。
 
統一企業 2009 年 1-3 季營收 339.7 億元，營業毛利
為 84.83 億元，毛利率為 24. 97%，營業淨利 14.12
億元，稅前盈餘 71.4 億元，稅後盈餘為 72.2 億元，
每股稅後盈餘 1.85 元。

統一企業 2009 年 1-3 季毛利率 24.97%，明顯優於
2008 年同期的 19.73% 毛利率，統一企業指出，其主
要原因包括優化產品結構，提高高附加價值產品之比重
，提升毛利率的營運目標已顯現成果；同時，原物料價
格反映成本的降低。

"	
20091109	WEB0068	1201	味全	2009/11/09  17:35:29	味全董事會通過總座蘇守斌請辭案 張教華明年起接任	"在今年 1-3 季繳出稅後盈餘 5.07 億元，每股稅後盈
餘 1 元亮麗獲利業績的味全 (1201-TW) 今天召開董事
會，會中並通過原任總經理蘇守斌請辭案；同時，味全
董事會也通過原食品事業群群總經理張教華升任為味全
總經理；此一味全高階人事案將於 2010 年 1 月 1 日
正式生效。

同時，原任杭州味全食品公司總經理陳亮邦於今天的味
全董事會中並獲升為味全公司大陸事業群總經理。

味全公司的新任總經理張教華人稱「老哥」，2008 年
7 月 1 日起正式出任味全食品事業群總經理，統籌台
灣市場業務，並管理泰國味全；而明年 1 月 1 日起將
再度高升出任味全公司總經理一職。

味全新任總座張教華於 1983 年進入味全公司服務，從
最基層職員做起，擁有完整的行銷、營業及管理資歷，
可迅速承接味全公司的經營業務；陳亮邦於 1983 年進
入味全公司服務，歷經經營企劃、飲料及乳品行銷部門
，於 1999 年受提拔為食品事業群總經理，並於 2001
年調任杭州味全公司，負責味全冷藏飲料大陸市場之開
拓經營，未來可配合集團發展策略與資源整合，拓展味
全大陸事業發展。

味全原任總經理蘇守斌在公司同事間多以「 Michael
」相稱，蘇守斌並於 2002 年 7 月加入味全經營團隊
，年多來以其最擅長的行銷專業為味全公司創造諸多經
營效益及競爭優勢。

連年彌補累計虧損，味全的累積虧損終於在 2008 年「
負轉正」，獲利 1.25 億元，創下歷年來最好的獲利佳
績，這是蘇守斌的總經理任內達成；而味全的最新財報
顯示，味全 2009 年 1-3 季財報中，稅後盈餘 5.07
億元，較去年同期財報稅後盈餘的 4 億元成長 26.77%
，每股稅後盈餘 1 元。味全在 2009 年 1-3 季的獲利
表現，顯示出味全過去多年來的努力終於在近兩年陸續
看到成果。

蘇守斌曾在外商任職，並具有業務、行銷的專長，在味
全服務的這幾年來，蘇守斌已順利為味全培養出多支年
營收超過 5 億元的品牌，包括林鳳營與每日 C 品牌等
，個個都是市場的領導品牌。

"	
20091109	WEB0352	1201	味全	2009/11/09  21:29:37	味全公司：公告本公司總經理異動	"符合條款：第二條第6款
1.董事會決議日期或發生變動日期:98/11/09
2.舊任者姓名及簡歷:蘇守斌/味全食品工業股份有限公司總經理
3.新任者姓名及簡歷:張教華/味全食品工業股份有限公司食品事業群總經理
4.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」或「新
任」）:辭職
5.異動原因:味全公司總經理蘇守斌先生因個人生涯規劃，請辭總經理現職，為尊重其
意向擬勉予同意，並於98年11月9日味全董事會通過請辭案，同時並決議委任張教華
先生接任，自99年1月1日起生效。
6.新任生效日期:99/01/01
7.其他應敘明事項:無
"	
20091110	WEB0347	1201	味全	2009/11/10  23:31:38	味全公司10月非合併營收10.95億元年增5.45% 1—10月達104.74億元	"味全公司(1201)98年10月非合併(單位:千元)

項目           10月營收      1—10月營收
本年度        1,095,062      10,474,334
去年同期      1,038,468       9,740,965
增減金額         56,594         733,369
增減(％)           5.45            7.53
"	
20091120	WEB0237	1201	味全	2009/11/20  19:30:33	味全公司：為本公司提供背書保證金額，已達『公開發行公司資金貸與及背書保證處理準則』第二十五條第一項第一款之公告規定	"符合條款：第二條第22款
1.事實發生日:98/11/202.背書保證餘額達該公開發行公司最近期財務報表淨值百分之五十以上者:
(1)被背書保證之公司名稱:杭州味全食品有限公司
(2)與提供背書保證公司之關係:
權益法持有之孫公司
(3)迄事實發生日為止背書保證原因:
為本公司100%持股之轉投資公司之銀行借款提供背書保證
(4)背書保證之限額(仟元):1686876
(5)原背書保證之餘額(仟元):0
(6)迄事實發生日為止背書保證餘額(仟元):937715
(7)被背書保證公司實際動支金額(仟元):344446
(8)本次新增背書保證之金額(仟元):937715
(9)本次新增背書保證之原因:
為本公司100%持股之轉投資公司之銀行借款提供背書保證
3.迄事實發生日為止，提供背書保證餘額占公開發行公司最近期財務報表淨值之比
率:
62.09
4.其他應敘明事項:
無
"	
20091120	WEB0238	1201	味全	2009/11/20  19:30:47	味全公司：為本公司提供杭州味全食品有限公司背書保證，已達『公開發行公司資金貸與及背書保證處理準則』第二十五條第一項第四款之公告規定	"符合條款：第二條第22款
1.事實發生日:98/11/202.被背書保證之:
(1)公司名稱:杭州味全食品有限公司
(2)與提供背書保證公司之關係:
權益法持有之孫公司
(3)背書保證之限額(仟元):1686876
(4)原背書保證之餘額(仟元):0
(5)本次新增背書保證之金額(仟元):937715
(6)迄事實發生日止背書保證餘額(仟元):937715
(7)被背書保證公司實際動支金額(仟元):344446
(8)本次新增背書保證之原因:
為本公司100%持股之轉投資公司之銀行借款提供背書保證
3.被背書保證公司提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):489172
(2)累積盈虧金額(仟元):-178591
5.解除背書保證責任之:
(1)條件:
實際動用金額到期清償
(2)日期:
2012/5/10
6.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
62.09
7.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
24.91
8.其他應敘明事項:
無
"	
20091127	WEB0197	1201	味全	2009/11/27  18:15:05	味全公司：澄清98/11/27工商時報報導本公司冷藏二廠等相關說明	"符合條款：第二條第31款
1.傳播媒體名稱:工商時報
2.報導日期:98/11/27
3.報導內容:工商時報B5版「味全大陸冷藏二廠落腳杭州」。
4.投資人提供訊息概要:不適用
5.公司對該等報導或提供訊息之說明:該報導中關於本公司：1.將在杭州設置第2個工廠，
預估明年投產，投資額至少10億元; 2.內部規劃將首度進軍鮮乳業，係為市場推估與媒
體推測，非本公司發佈之新聞與數據。未來如有需要或實際情況發生，本公司將依規定
進行公告申報，特此說明。
6.因應措施:無
7.其他應敘明事項:無
"	
