日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20080916	WEB0092	1217	愛之味	2008/09/16  15:25:08	愛之味搶進營養飲品市場 純濃燕麥預計搶到3億元市場	"看好營養即飲品商機，愛之味 (1217-TW)投入大
量研發人力，在愛之味健康科學研究所研發總監陳冠翰
的領軍下，今天率先宣布亞洲區首支穀類即飲品「愛之
味純濃燕麥」正式上市。陳冠翰並強調，這一系列產品
將在今、明兩年大量上市，而2008年預計以每個月5000
萬元的銷售推進，下半年將帶來3億元的營收。

    即飲的純濃燕麥產品為愛之味繼開創蔬果類健康飲
品的風潮後，看好穀類健康飲品市場潛力，歷經2年生
技研發的躍進，現以國內領先的雙酵微分解技術，保留
完整燕麥精華的即飲產品。

     愛之味自成立健康科學研究所以來，致力於營養
飲品的研發，看好穀類的營養價值與市場潛力，在具有
康乃爾大學食品生技學博士背景的研發總監陳冠翰親自
帶領下，預計將開發一系列相關產品。從首支歷經兩年
年生技研發的新品「純濃燕麥」試賣業績持續走高的趨
勢。

    同時也是康乃爾大學食品生技博士的陳冠翰強調，
純濃燕麥可望循之前愛之味鮮採蕃茄的成功模式，再度
為國內的即飲品市場掀起健康熱潮；以目前每月超過
5000 萬元的銷售佳績，估計2008年下半年將帶來近3億
元營收，也將再開創愛之味即飲品的研發及銷售新里程
碑。

    陳冠翰今天更信心滿滿，與產品代言人侯佩岑一同
介紹燕麥的珍貴營養價值，訴求天天喝燕麥向三高說
再見，守護國人健康。

     2002年鮮採番茄上市後，掀起國內蔬果飲品的健
康熱潮，暢銷的同時，對於愛之味的營收亦產生極大的
貢獻；之後，愛之味即持續投入營養即飲品市場，並投
入大量研發能量，陸續開發多項專利營養即飲品；日前
，愛之味已通過ISO22000認證，為國內首家獲得認證的
食品工廠。

    此外，愛之味透過與國際廠商的跨海合作，領先取
得無菌冷充填的技術，陳冠翰表示，對於產品的持續創
新及高品質保證是愛之味一貫的堅持，未來愛之味將持
續投注研發能量在產業提升及技術創新，為國人明日的
健康而努力。

    雖然，燕麥的建康訴求目前有其他食品廠如佳格食
品推出以食品的型態上市銷售，愛之味主管認為，以即
飲產品的型態出現，優勢更勝食品；同時，愛之味也有
意將醱酵製程申請專利；而2009年更會有大量的產品推
出。

"	
20080923	WEB0051	1217	愛之味	2008/09/23  12:53:20	愛之味增加一席代理發言人	"符合條款：第二條第8款
1.人員變動別（請輸入發言人、代理發言人、財務主管、會計主管、研發主管
、內部稽核主管或訴訟及非訟代理人）:代理發言人
2.發生變動日期:97/09/22
3.舊任者姓名、級職及簡歷:不適用
4.新任者姓名、級職及簡歷:
陳志展先生、級職：財會本部協理、簡歷：劍湖山世界(股)公司總稽核
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:新任
7.生效日期:97/09/22
8.新任者聯絡電話:05-2211521
9.其他應敘明事項:無

"	
20080925	WEB0102	1217	愛之味	2008/09/25  17:45:37	愛之味聲明從未購買使用大陸進口奶精等奶製品	"符合條款：第二條第49款
1.事實發生日:97/09/25
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例:不適用
5.發生緣由:
(1)本公司從未購買使用大陸進口奶精。
(2)向汎昇購買濃縮豆漿粉原料，其製成品經第三公正單位SGS機構檢測結果正常，
不含三聚氰胺。
6.因應措施:擬主動向行政院衛生署申請豆漿商品不含三聚氰胺證明。
7.其他應敘明事項:
本公司為國內最具規模之優良食品公司，對於產品製造及品質管制一向秉持最嚴格
之ISO22000、HACCP、GMP作業管理規範，請安心使用，並繼續支持本公司產品。

"	
20080930	WEB0317	1217	愛之味	2008/09/30  17:40:21	長榮航等9家暫停信用交易 愛之味等4家恢復信用交易	"證交所審核上市公司2008年上半年度財報每股淨值  
是否符合得為融資融券交易規定，今 (30)日公佈融資   
融券暫停與恢復之調整。應暫停融資融券交易者，有力  
山 (1515-TW)、長榮航 (2618-TW)等9家股票；應恢復   
融資融券交易有愛之味 (1217-TW)、威致 (2028-TW)等  
4種，調整作業自10月2日起實施。                    
                                                  
    證交所表示，每股淨值未達票面以上應暫停融資融  
券交易者計：廣豐 (1416-TW)、正道 (1506-TW)、力山  
、樂士 (1529-TW)、力廣 (2348-TW)、矽統(2363-TW)   
、麗臺 (2465-TW)、長榮航、互億 (6172-TW)等9家有   
價證券。                                          
                                                  
    每股淨值回復至票面以上應恢復融資融券交易者為  
愛之味、宜進 (1457-TW)、威致、隴華 (2424-TW)等4   
家有價證券。                                      
                                                  
   證交所表示，每股淨值回復至票面以上，惟目前仍   
列為變更交易方法有價證券而暫停融資融券交易者有櫻  
花建 (2539-TW)1種有價證券。                       
                                                  
    證交所表示，以上調整作業自10月2日起實施，應   
暫停融資融券交易之有價證券其原融資買進及融券賣出  
之餘額，得於逐筆融資融券契約期限屆滿前了結。

"	
20081008	WEB0729	1217	愛之味	2008/10/08  18:04:56	愛之味 9月非合併營收2.75億元年減24.41% 1— 9月達30.63億元	"愛之味(1217)97年 9月非合併(單位:千元)

項目            9月營收      1— 9月營收
本年度          274,773       3,062,969
去年同期        363,500       3,420,756
增減金額        -88,727        -357,787
增減(％)         -24.41          -10.46
"	
20081013	WEB0014	1217	愛之味	2008/10/13  09:19:19	愛之味第3季新增銀行借款資金運用情形及效益	"符合條款：第二條第49款
1.事實發生日:97/10/09
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例:不適用
5.發生緣由:依金管會規定。
6.因應措施:
依函文規定公告如下：
向土地銀行申請進口融資L/C額度，用以購買進口原料，目前尚未動用；
向合作金庫申請授信額度，部分中期借款已撥用，用於償還銀行借款、
長投及充實營運資金，拓展新品「愛之味純濃燕麥」等市佔率。
7.其他應敘明事項:無

"	
20081107	WEB0049	1217	愛之味	2008/11/07  10:28:54	愛之味10月非合併營收2.68億元年減17.28% 1—10月達33.31億元	"愛之味(1217)97年10月非合併(單位:千元)

項目           10月營收      1—10月營收
本年度          268,488       3,331,457
去年同期        324,566       3,745,322
增減金額        -56,078        -413,865
增減(％)         -17.28          -11.05
"	
20081208	WEB0151	1217	愛之味	2008/12/08  15:43:12	愛之味11月非合併營收2.34億元年增1.52% 1—11月達35.65億元	"愛之味(1217)97年11月非合併(單位:千元)

項目           11月營收      1—11月營收
本年度          233,989       3,565,446
去年同期        230,492       3,975,814
增減金額          3,497        -410,368
增減(％)           1.52          -10.32
"	
20090108	WEB0335	1217	愛之味	2009/01/08  18:33:22	愛之味12月非合併營收2.61億元年增11.32% 1—12月達38.26億元	"愛之味(1217)97年12月非合併(單位:千元)

項目           12月營收      1—12月營收
本年度          260,872       3,826,318
去年同期        234,348       4,210,162
增減金額         26,524        -383,844
增減(％)          11.32           -9.12
"	
20090109	WEB0452	1217	愛之味	2009/01/09  17:29:36	愛之味97年第4季新增銀行借款資金運用情形及效益	"符合條款：第二條第49款
1.事實發生日:98/01/09
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例:不適用
5.發生緣由:依金管會規定。
6.因應措施:
依函文規定公告如下：
97年第3季：向土地銀行申請進口融資L/C額度，用以購買進口原料，
目前尚未動用；向合作金庫申請授信額度已撥用，續拓展新品
「愛之味純濃燕麥」、「油切咖啡」、「苦瓜種籽分解茶」等市佔率。
97年第4季：向兆豐國際商業銀行申請進口融資L/C額度，用以購買
進口鮪魚片、原物料等，目前尚未動用。
7.其他應敘明事項:無

"	
20090117	WEB0048	1217	愛之味	2009/01/17  10:18:12	愛之味董事會決議間接投資大陸	"符合條款：第二條第20款
1.事實發生日:2009/01/16
2.本次新增（減少）投資方式:
透過麗科達國際(香港)有限公司轉投資
3.交易數量、每單位價格及交易總金額:
本公司出資美金300仟元
4.本次新增投資大陸被投資公司之公司名稱:
廈門愛邦商貿有限公司、
廈門愛健商貿有限公司
5.前開大陸被投資公司之實收資本額:
愛邦：美金284仟元。愛健為新設公司，實收資本額預計為美金300仟元。
6.前開大陸被投資公司本次擬新增資本額:
愛邦：美金16仟元。愛健：美金300仟元。
7.前開大陸被投資公司主要營業項目:
愛邦：日用百貨、食品。
愛健：食品。
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
不適用
9.前開大陸被投資公司最近年度財務報表淨值:
不適用
10.前開大陸被投資公司最近年度財務報表損益金額:
不適用
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
0元，本次為初次轉投資該2家公司。
12.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
美金8,900仟元
13.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
6.61%
14.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
3.71%
15.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
股東權益之比率:
6.69%
16.迄目前為止，實際赴大陸地區投資總額:
美金3,422仟元
17.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
2.54%
18.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
1.42%
19.迄目前為止，實際赴大陸地區投資總額占最近期財務報表股東權益之比率:
2.57%
20.最近三年度認列投資大陸損益金額:
94-96年認列損失共新台幣53,611仟元
21.最近三年度獲利匯回金額:
0
22.交易相對人及其與公司之關係:
不適用
23.交易相對人為實質關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人（含與公司及相對人間相互之關係）、移轉日期及金額:
不適用
24.交易標的最近五年內所有權人曾為公司之實質關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
25.處分利益（或損失）:
不適用
26.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
一次或分次付款
27.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
28.經紀人:
無
29.取得或處分之具體目的:
長期投資
30.本次交易董事有異議:否
31.本次交易會計師出具非合理性意見:否
32.其他敘明事項:
無

"	
20090117	WEB0052	1217	愛之味	2009/01/17  10:20:38	愛之味董事會決議取消大陸投資案	"符合條款：第二條第20款
1.事實發生日:98/01/16
2.原公告申報日期:97/06/30
3.簡述原公告申報內容:透過麗科達國際(香港)有限公司轉投資
廈門愛邦商貿有限公司。
4.變動緣由及主要內容:原公告97年6月30日董事會決議間接投資大陸案，
由經濟部投審會核准通過；98年1月16日董事會決議取消投資。
5.變動後對公司財務業務之影響:無重大影響
6.其他應敘明事項:無

"	
20090310	WEB0278	1217	愛之味	2009/03/10  15:42:35	愛之味 2月非合併營收2.31億元年增11.89% 1— 2月達6.00億元	"愛之味(1217)98年 2月非合併(單位:千元)

項目            2月營收      1— 2月營收
本年度          231,113         599,974
去年同期        206,555         650,027
增減金額         24,558         -50,053
增減(％)          11.89           -7.70
"	
20090313	WEB0020	1217	愛之味	2009/03/13  08:53:49	愛之味更正98年2月之「資金貸與及背書保證明細表資訊」	"符合條款：第二條第49款
1.事實發生日:98/03/12
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司98年2月之「資金貸與及背書保證明細表資訊」
中編號5之資金貸與總限額應為新台幣144,473仟元，
更正重新上傳。
6.因應措施:不適用
7.其他應敘明事項:無

"	
20090327	WEB0096	1217	愛之味	2009/03/27  15:27:39	愛之味召開98年股東常會	"符合條款：第二條第17款
1.董事會決議日期:98/03/26
2.股東會召開日期:98/06/19
3.股東會召開地點:劍湖山世界股份有限公司王子大飯店會議廳
(雲林縣古坑鄉永光村大湖口67-8號)
4.召集事由:
一、報告事項
(一)本公司97年度營業報告
(二)監察人審查97年度決算表冊查核報告
二、承認事項:
97年度決算表冊承認案
三、討論事項：
(一)本公司「資金貸與作業程序」修訂案
(二)本公司「背書保證作業程序」修訂案
四、其他議案或臨時動議
5.停止過戶起始日期:98/04/21
6.停止過戶截止日期:98/06/19
7.其他應敘明事項:
一、股東會召開日期為98年6月19日(星期五)上午9點整
二、本公司盈餘分派案，擬於98年4月30日前公告

"	
